type_mvt;code_couleur;annee;volume;surface;code_cepage;cvi;rendement;commune;rendement_plafonne_RS;rendement_plafonne_RG_BL;Zone;code_departement;departement
REVE;RG;2011;414.0;0.0;CASA;1111600191;;11116;0;90;6;11;Aude
REVE;RG;2011;565.0;0.0;MERL;3009603800;;30096;0;90;7;30;Gard
REVE;RG;2011;380.0;0.0;MERL;1125500020;;11255;0;90;6;11;Aude
REVE;RG;2011;745.0;0.0;SYRA;3418906630;;34189;0;90;5;34;Hérault
REVE;RS;2011;1192.0;0.0;CINS;3420306710;;34203;100;0;6;34;Hérault
REVE;RG;2011;270.0;0.0;SYRA;3409207910;;34092;0;90;5;34;Hérault
REVE;BL;2011;74.0;0.0;MUPG;3405604620;;34056;0;90;6;34;Hérault
REVE;RG;2011;50.0;0.0;MERL;3430019820;;34300;0;90;5;34;Hérault
REVE;RG;2011;40.0;0.0;MERL;1139400041;;11394;0;90;1;11;Aude
REVE;RG;2011;335.0;0.0;MERL;1110601100;;11106;0;90;6;11;Aude
REVE;BL;2011;490.0;0.0;CHAR;3013503970;;30135;0;90;5;30;Gard
REVE;RG;2011;254.0;0.0;GREN;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2011;560.0;0.0;CASA;3414806350;;34148;0;90;6;34;Hérault
REVE;RG;2011;120.0;0.0;MERL;3417800101;;34178;0;90;5;34;Hérault
REVE;RG;2011;58.0;0.0;TEMP;1121000920;;11210;0;90;6;11;Aude
REVE;BL;2011;532.0;0.0;SAUV;1117213490;;11172;0;90;6;11;Aude
REVE;RG;2011;115.0;0.0;MERL;3422400180;;34224;0;90;3;34;Hérault
REVE;BL;2011;24.0;0.0;CHAR;3404402790;;34044;0;90;2;34;Hérault
REVE;RG;2011;76.0;0.0;SYRA;3400105680;;34001;0;90;5;34;Hérault
REVE;RG;2011;320.0;0.0;CASA;3403105850;;34031;0;90;6;34;Hérault
REVE;RG;2011;432.0;0.0;MERL;1138602100;;11386;0;90;3;11;Aude
REVE;RG;2011;120.0;0.0;SYRA;3405203100;;34052;0;90;5;34;Hérault
REVE;BL;2011;30.0;0.0;VIOG;3031400490;;30314;0;90;7;30;Gard
REVE;RG;2011;93.0;0.0;CASA;3423907750;;34239;0;90;3;34;Hérault
REVE;BL;2011;30.0;0.0;GEBL;3031702820;;30317;0;90;0;30;Gard
REVE;BL;2011;40.0;0.0;VIOG;3417811710;;34178;0;90;5;34;Hérault
REVE;RG;2011;145.0;0.0;MERL;3024200650;;30242;0;90;7;30;Gard
REVE;RG;2011;190.0;0.0;SYRA;6603909310;;66039;0;90;0;66;Pyrénées-Orientales
REVE;BL;2011;270.0;0.0;CHAR;3033004770;;30330;0;90;5;30;Gard
REVE;RG;2011;166.0;0.0;SYRA;3422500051;;34225;0;90;5;34;Hérault
REVE;RG;2011;394.0;0.0;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2011;300.0;0.0;COT;1128001750;;11280;0;90;6;11;Aude
REVE;BL;2011;498.0;0.0;CHAR;3413906280;;34139;0;90;5;34;Hérault
REVE;RG;2011;407.0;0.0;CASA;3400910000;;34009;0;90;3;34;Hérault
REVE;RG;2011;540.0;0.0;CASA;1125804750;;11258;0;90;6;11;Aude
REVE;RG;2011;217.0;0.0;CASA;1134201210;;11342;0;90;6;11;Aude
REVE;RG;2011;333.0;0.0;SYRA;3414806350;;34148;0;90;6;34;Hérault
REVE;BL;2011;65.43;0.0;ROUS;3430019820;;34300;0;90;5;34;Hérault
REVE;RS;2011;108.0;0.0;CINS;3415505090;;34155;100;0;5;34;Hérault
REVE;BL;2011;100.0;0.0;GEBL;3430020340;;34300;0;90;5;34;Hérault
REVE;BL;2011;50.0;0.0;CHAR;1130700870;;11307;0;90;0;11;Aude
REVE;RG;2011;192.0;0.0;MERL;3411400041;;34114;0;90;3;34;Hérault
REVE;RG;2011;362.0;0.0;PINO;1114501270;;11145;0;90;6;11;Aude
REVE;RG;2011;119.0;0.0;MERL;3014105130;;30141;0;90;5;30;Gard
REVE;RG;2011;375.0;0.0;SYRA;3407406030;;34074;0;90;5;34;Hérault
REVE;RG;2011;104.0;0.0;CASA;1112203530;;11122;0;90;6;11;Aude
REVE;RG;2011;200.0;0.0;GREGR;1111600191;;11116;0;90;6;11;Aude
REVE;RG;2011;1000.0;0.0;MERL;1132800071;;11328;0;90;1;11;Aude
REVE;RG;2011;3000.0;0.0;CASA;3005303600;;30053;0;90;7;30;Gard
REVE;RG;2011;399.0;0.0;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2011;61.0;0.0;SYRA;6616493340;;66164;0;90;6;66;Pyrénées-Orientales
REVE;RG;2011;70.0;0.0;PINO;3413004920;;34130;0;90;2;34;Hérault
REVE;RS;2011;95.0;0.0;CINS;3405604620;;34056;100;0;6;34;Hérault
REVE;BL;2011;53.0;0.0;SAUV;3430019820;;34300;0;90;5;34;Hérault
REVE;BL;2011;160.0;0.0;CHAR;1139400041;;11394;0;90;1;11;Aude
REVE;RG;2011;250.0;0.0;CASA;3422200580;;34222;0;90;3;34;Hérault
REVE;RG;2011;570.0;0.0;CASA;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2011;3900.0;0.0;MERL;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2011;279.0;0.0;CASA;1106705730;;11067;0;90;6;11;Aude
REVE;RG;2011;530.0;0.0;CASA;3009603800;;30096;0;90;7;30;Gard
REVE;RS;2011;643.0;0.0;GREG;3432707230;;34327;100;0;5;34;Hérault
REVE;RG;2011;759.0;0.0;SYRA;3418906630;;34189;0;90;5;34;Hérault
REVE;RG;2011;1115.0;0.0;MERL;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2011;371.0;0.0;CASA;3409207910;;34092;0;90;5;34;Hérault
REVE;BL;2011;180.0;0.0;CHAR;6622702230;;66227;0;90;6;66;Pyrénées-Orientales
REVE;RG;2011;300.0;0.0;CASA;3423907750;;34239;0;90;3;34;Hérault
REVE;BL;2011;10.0;0.0;GEBL;3031702820;;30317;0;90;0;30;Gard
REVE;RS;2011;120.0;0.0;CINS;3417811710;;34178;100;0;5;34;Hérault
REVE;RG;2011;412.0;0.0;SYRA;3017404120;;30174;0;90;5;30;Gard
REVE;RS;2011;180.0;0.0;CINS;3012803950;;30128;100;0;5;30;Gard
REVE;RG;2011;20.0;0.0;SYRA;3422500051;;34225;0;90;5;34;Hérault
REVE;RS;2011;50.0;0.0;GREN;3034104830;;30341;100;0;6;30;Gard
REVE;RG;2011;302.0;0.0;GREN;1116404270;;11164;0;90;6;11;Aude
REVE;RG;2011;300.0;0.0;COT;1128001750;;11280;0;90;6;11;Aude
REVE;RS;2011;297.0;0.0;GREN;3413906280;;34139;100;0;5;34;Hérault
REVE;RG;2011;471.0;0.0;CASA;3400910000;;34009;0;90;3;34;Hérault
REVE;RG;2011;568.0;0.0;SYRA;1125804750;;11258;0;90;6;11;Aude
REVE;RG;2011;209.0;0.0;CASA;1134201210;;11342;0;90;6;11;Aude
REVE;RG;2011;335.0;0.0;SYRA;3414806350;;34148;0;90;6;34;Hérault
REVE;RG;2011;90.0;0.0;VERD;3430019820;;34300;0;90;5;34;Hérault
REVE;RG;2011;472.0;0.0;GREGR;6620710040;;66207;0;90;2;66;Pyrénées-Orientales
REVE;RG;2011;260.0;0.0;GREGR;3430020340;;34300;0;90;5;34;Hérault
REVE;BL;2011;160.0;0.0;VIOG;1130700870;;11307;0;90;0;11;Aude
REVE;BL;2011;71.0;0.0;VIOG;3420100910;;34201;0;90;2;34;Hérault
REVE;RG;2011;365.0;0.0;PINO;1114501270;;11145;0;90;6;11;Aude
REVE;RG;2011;151.39;0.0;SYRA;3014105130;;30141;0;90;5;30;Gard
REVE;BL;2011;685.0;0.0;SAUV;3424110000;;34241;0;90;3;34;Hérault
REVE;RG;2011;77.0;0.0;MERL;1112203530;;11122;0;90;6;11;Aude
REVE;RG;2011;427.0;0.0;CASA;3014604030;;30146;0;90;7;30;Gard
REVE;BL;2011;83.0;0.0;MARS;3025800261;;30258;0;90;6;30;Gard
REVE;RG;2011;490.0;0.0;GREGR;3416100520;;34161;0;90;5;34;Hérault
REVE;RG;2011;352.0;0.0;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;BL;2011;18.0;0.0;CHAR;1122000060;;11220;0;90;6;11;Aude
REVE;RS;2011;356.0;0.0;CINS;3400105680;;34001;100;0;5;34;Hérault
REVE;BL;2011;76.0;0.0;MUPG;3400105680;;34001;0;90;5;34;Hérault
REVE;RS;2011;41.0;0.0;MUHA;3016613000;;30166;100;0;5;30;Gard
REVE;RS;2011;204.0;0.0;GERS;3406311320;;34063;100;0;3;34;Hérault
REVE;RG;2011;200.0;0.0;GREGR;3423206830;;34232;0;90;2;34;Hérault
REVE;RG;2011;440.0;0.0;MERL;1110601100;;11106;0;90;6;11;Aude
REVE;RG;2011;450.0;0.0;SYRA;3013503970;;30135;0;90;5;30;Gard
REVE;RG;2011;259.0;0.0;GREN;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2011;342.0;0.0;CASA;3400105680;;34001;0;90;5;34;Hérault
REVE;RG;2011;150.0;0.0;CASA;1120306810;;11203;0;90;6;11;Aude
REVE;RS;2011;526.0;0.0;GERS;3407306020;;34073;100;0;6;34;Hérault
REVE;RS;2011;265.0;0.0;SYRA;3422400180;;34224;100;0;3;34;Hérault
REVE;RG;2011;53.0;0.0;SYRA;3404201380;;34042;0;90;0;34;Hérault
REVE;RS;2011;500.0;0.0;GERS;3400105680;;34001;100;0;5;34;Hérault
REVE;BL;2011;112.0;0.0;CHAR;3403105850;;34031;0;90;6;34;Hérault
REVE;BL;2011;360.0;0.0;CHAR;3410106140;;34101;0;90;6;34;Hérault
REVE;RG;2011;150.0;0.0;MOUR;3405203100;;34052;0;90;5;34;Hérault
REVE;RG;2011;85.0;0.0;SYRA;3032404750;;30324;0;90;5;30;Gard
REVE;RG;2011;102.0;0.0;MERL;3012803950;;30128;0;90;5;30;Gard
REVE;RG;2011;345.0;0.0;MERL;1110601100;;11106;0;90;6;11;Aude
REVE;RG;2011;240.0;0.0;GREGR;3009602850;;30096;0;90;7;30;Gard
REVE;RG;2011;526.0;0.0;CASA;3407306020;;34073;0;90;6;34;Hérault
REVE;RS;2011;545.0;0.0;CINS;1117213490;;11172;100;0;6;11;Aude
REVE;RG;2011;60.0;0.0;SYRA;6605307820;;66053;0;90;0;66;Pyrénées-Orientales
REVE;RS;2011;1230.0;0.0;GREN;3407306020;;34073;100;0;6;34;Hérault
REVE;RG;2011;57.0;0.0;MERL;3003400221;;30034;0;90;5;30;Gard
REVE;RS;2011;15.0;0.0;SYRA;3404201380;;34042;100;0;0;34;Hérault
REVE;RS;2011;76.0;0.0;GREG;3400105680;;34001;100;0;5;34;Hérault
REVE;BL;2011;300.0;0.0;CHAR;3403105850;;34031;0;90;6;34;Hérault
REVE;BL;2011;384.0;0.0;CHAR;3410106140;;34101;0;90;6;34;Hérault
REVE;RG;2011;190.0;0.0;CASA;3405203100;;34052;0;90;5;34;Hérault
REVE;BL;2011;38.0;0.0;VIOG;6622702230;;66227;0;90;6;66;Pyrénées-Orientales
REVE;RG;2011;245.0;0.0;MERL;3408406070;;34084;0;90;5;34;Hérault
REVE;RS;2011;85.0;0.0;GREN;3029001860;;30290;100;0;7;30;Gard
REVE;RS;2011;48.7;0.0;GERS;112890096;;11289;100;0;1;11;Aude
REVE;RG;2011;220.0;0.0;MERL;3408501050;;34085;0;90;5;34;Hérault
REVE;RG;2011;470.0;0.0;CASA;3015604080;;30156;0;90;5;30;Gard
REVE;RG;2011;312.0;0.0;GREGR;1116404270;;11164;0;90;6;11;Aude
REVE;BL;2011;34.0;0.0;MUPG;3422500051;;34225;0;90;5;34;Hérault
REVE;RG;2011;60.0;0.0;SYRA;3034104830;;30341;0;90;6;30;Gard
REVE;RG;2011;270.0;0.0;MOUR;1128001750;;11280;0;90;6;11;Aude
REVE;RS;2011;488.0;0.0;GREN;3413906280;;34139;100;0;5;34;Hérault
REVE;RS;2011;519.0;0.0;SYRA;3400910000;;34009;100;0;3;34;Hérault
REVE;RG;2011;568.0;0.0;CASA;1125804750;;11258;0;90;6;11;Aude
REVE;RG;2011;395.0;0.0;CASA;1134201210;;11342;0;90;6;11;Aude
REVE;RG;2011;1517.0;0.0;CASA;3004903590;;30049;0;90;7;30;Gard
REVE;BL;2011;53.0;0.0;ROUS;3430019820;;34300;0;90;5;34;Hérault
REVE;RG;2011;472.0;0.0;GREGR;6620710040;;66207;0;90;2;66;Pyrénées-Orientales
REVE;RG;2011;396.0;0.0;PINO;1117213490;;11172;0;90;6;11;Aude
REVE;RG;2011;345.0;0.0;SYRA;1144100860;;11441;0;90;6;11;Aude
REVE;BL;2011;248.0;0.0;CHAR;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2011;362.0;0.0;PINO;1114501270;;11145;0;90;6;11;Aude
REVE;RG;2011;99.62;0.0;SYRA;3014105130;;30141;0;90;5;30;Gard
REVE;RG;2011;292.0;0.0;MERL;3424110000;;34241;0;90;3;34;Hérault
REVE;RG;2011;105.0;0.0;MERL;1112203530;;11122;0;90;6;11;Aude
REVE;RG;2011;429.0;0.0;CASA;3014604030;;30146;0;90;7;30;Gard
REVE;BL;2011;10.0;0.0;ROUS;3025800261;;30258;0;90;6;30;Gard
REVE;RG;2011;17.0;0.0;GREGR;3416100520;;34161;0;90;5;34;Hérault
REVE;RG;2011;400.0;0.0;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;BL;2011;119.25;0.0;CHAR;1122000060;;11220;0;90;6;11;Aude
REVE;RS;2011;355.0;0.0;CINS;3400105680;;34001;100;0;5;34;Hérault
REVE;RS;2011;500.0;0.0;MERL;3400105680;;34001;100;0;5;34;Hérault
REVE;BL;2011;285.0;0.0;VIOG;3016613000;;30166;0;90;5;30;Gard
REVE;RS;2011;204.0;0.0;GERS;3406311320;;34063;100;0;3;34;Hérault
REVE;RG;2011;500.0;0.0;MERL;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2011;1200.0;0.0;MERL;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2011;300.0;0.0;MERL;1106705730;;11067;0;90;6;11;Aude
REVE;RG;2011;60.0;0.0;MERL;6616493340;;66164;0;90;6;66;Pyrénées-Orientales
REVE;RG;2011;325.0;0.0;MERL;3407900021;;34079;0;90;2;34;Hérault
REVE;RG;2011;170.0;0.0;PINO;3413004920;;34130;0;90;2;34;Hérault
REVE;RG;2011;948.0;0.0;GREN;1126901710;;11269;0;90;6;11;Aude
REVE;RS;2011;350.0;0.0;CINS;3432707230;;34327;100;0;5;34;Hérault
REVE;RG;2011;754.0;0.0;SYRA;3418906630;;34189;0;90;5;34;Hérault
REVE;BL;2011;1149.0;0.0;CHAR;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2011;365.0;0.0;MERL;3409207910;;34092;0;90;5;34;Hérault
REVE;BL;2011;40.0;0.0;CHAR;3405604620;;34056;0;90;6;34;Hérault
REVE;BL;2011;100.0;0.0;CHAR;3403105850;;34031;0;90;6;34;Hérault
REVE;BL;2011;100.0;0.0;CHAR;1139400041;;11394;0;90;1;11;Aude
REVE;RG;2011;80.0;0.0;SYRA;3032404750;;30324;0;90;5;30;Gard
REVE;RG;2011;59.0;0.0;SYRA;3012803950;;30128;0;90;5;30;Gard
REVE;RG;2011;350.0;0.0;MERL;1110601100;;11106;0;90;6;11;Aude
REVE;BL;2011;350.0;0.0;CHAR;1132800071;;11328;0;90;1;11;Aude
REVE;RG;2011;1210.0;0.0;SYRA;3407306020;;34073;0;90;6;34;Hérault
REVE;RS;2011;556.0;0.0;GREN;1117213490;;11172;100;0;6;11;Aude
REVE;RG;2011;407.0;0.0;SYRA;6620510030;;66205;0;90;3;66;Pyrénées-Orientales
REVE;RS;2011;282.0;0.0;CINS;3407306020;;34073;100;0;6;34;Hérault
REVE;RG;2011;514.0;0.0;MERL;3004903590;;30049;0;90;7;30;Gard
REVE;BL;2011;15.0;0.0;GEBL;3404201380;;34042;0;90;0;34;Hérault
REVE;BL;2011;395.0;0.0;GREB;3400105680;;34001;0;90;5;34;Hérault
REVE;BL;2011;140.0;0.0;GEBL;3405600051;;34056;0;90;6;34;Hérault
REVE;BL;2011;840.0;0.0;CHAR;3410106140;;34101;0;90;6;34;Hérault
REVE;RG;2011;190.0;0.0;MERL;3405203100;;34052;0;90;5;34;Hérault
REVE;BL;2011;180.0;0.0;VIOG;6622702230;;66227;0;90;6;66;Pyrénées-Orientales
REVE;RS;2011;200.0;0.0;GERS;3003000720;;30030;100;0;5;30;Gard
REVE;RS;2011;41.0;0.0;GREN;3029001860;;30290;100;0;7;30;Gard
REVE;RG;2011;260.0;0.0;GREGR;112890096;;11289;0;90;1;11;Aude
REVE;RG;2011;265.0;0.0;MERL;3408501050;;34085;0;90;5;34;Hérault
REVE;RG;2011;482.0;0.0;CASA;3015604080;;30156;0;90;5;30;Gard
REVE;RG;2011;250.0;0.0;MERL;1116404270;;11164;0;90;6;11;Aude
REVE;RG;2011;39.0;0.0;SYRA;6616493340;;66164;0;90;6;66;Pyrénées-Orientales
REVE;RG;2011;147.0;0.0;CASA;3407900021;;34079;0;90;2;34;Hérault
REVE;RG;2011;207.0;0.0;PINO;3413004920;;34130;0;90;2;34;Hérault
REVE;RG;2011;972.0;0.0;MERL;3409207910;;34092;0;90;5;34;Hérault
REVE;RS;2011;550.0;0.0;SYRA;3405604620;;34056;100;0;6;34;Hérault
REVE;RS;2011;39.0;0.0;SYRA;3403105850;;34031;100;0;6;34;Hérault
REVE;BL;2011;260.0;0.0;CHEN;1139400041;;11394;0;90;1;11;Aude
REVE;BL;2011;54.0;0.0;MUPG;3422500051;;34225;0;90;5;34;Hérault
REVE;RS;2011;525.0;0.0;SYRA;3034104830;;30341;100;0;6;30;Gard
REVE;RG;2011;1775.0;0.0;MERL;1128001750;;11280;0;90;6;11;Aude
REVE;RS;2011;495.0;0.0;GREN;3413906280;;34139;100;0;5;34;Hérault
REVE;BL;2011;353.0;0.0;CHAR;3400910000;;34009;0;90;3;34;Hérault
REVE;RG;2011;380.0;0.0;SYRA;1125804750;;11258;0;90;6;11;Aude
REVE;RG;2011;263.0;0.0;CAFR;1134201210;;11342;0;90;6;11;Aude
REVE;RG;2011;393.0;0.0;SYRA;1143702270;;11437;0;90;1;11;Aude
REVE;RG;2011;250.0;0.0;CASA;3407306020;;34073;0;90;6;34;Hérault
REVE;RG;2011;30.0;0.0;MOUR;3430019820;;34300;0;90;5;34;Hérault
REVE;RG;2011;472.0;0.0;GREGR;6620710040;;66207;0;90;2;66;Pyrénées-Orientales
REVE;RG;2011;366.0;0.0;PINO;1117213490;;11172;0;90;6;11;Aude
REVE;RG;2011;335.0;0.0;CASA;1144100860;;11441;0;90;6;11;Aude
REVE;BL;2011;1000.0;0.0;CHAR;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2011;350.0;0.0;PINO;1114501270;;11145;0;90;6;11;Aude
REVE;RS;2011;16.26;0.0;GERS;3014105130;;30141;100;0;5;30;Gard
REVE;RG;2011;222.0;0.0;MERL;3424110000;;34241;0;90;3;34;Hérault
REVE;RG;2011;52.0;0.0;CASA;1112203530;;11122;0;90;6;11;Aude
REVE;RG;2011;425.0;0.0;CASA;3014604030;;30146;0;90;7;30;Gard
REVE;BL;2011;246.0;0.0;GREB;3025800261;;30258;0;90;6;30;Gard
REVE;RG;2011;160.0;0.0;GREGR;3416100520;;34161;0;90;5;34;Hérault
REVE;RG;2011;460.0;0.0;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;BL;2011;45.0;0.0;CHAR;1122000060;;11220;0;90;6;11;Aude
REVE;RS;2011;120.0;0.0;MERL;3417811210;;34178;100;0;5;34;Hérault
REVE;RG;2011;500.0;0.0;MERL;3400105680;;34001;0;90;5;34;Hérault
REVE;RS;2011;397.0;0.0;GREN;3016613000;;30166;100;0;5;30;Gard
REVE;RS;2011;204.0;0.0;GERS;3406311320;;34063;100;0;3;34;Hérault
REVE;RG;2011;499.0;0.0;MERL;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2011;2900.0;0.0;MERL;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2011;259.0;0.0;MERL;1106705730;;11067;0;90;6;11;Aude
REVE;BL;2011;1040.0;0.0;CHAR;1126901710;;11269;0;90;6;11;Aude
REVE;RS;2011;350.0;0.0;CINS;3432707230;;34327;100;0;5;34;Hérault
REVE;RG;2011;106.0;0.0;SYRA;1134400020;;11344;0;90;0;11;Aude
REVE;RS;2011;365.0;0.0;CINS;3408903700;;34089;100;0;5;34;Hérault
REVE;BL;2011;50.0;0.0;MUPG;6616415430;;66164;0;90;6;66;Pyrénées-Orientales
REVE;RG;2011;150.0;0.0;MERL;3413004920;;34130;0;90;2;34;Hérault
REVE;RG;2011;260.0;0.0;PINO;1139400041;;11394;0;90;1;11;Aude
REVE;RG;2011;104.0;0.0;CASA;3407900021;;34079;0;90;2;34;Hérault
REVE;BL;2011;315.0;0.0;SAUV;3400105680;;34001;0;90;5;34;Hérault
REVE;RS;2011;285.0;0.0;GERS;3413906280;;34139;100;0;5;34;Hérault
REVE;RG;2011;342.0;0.0;MERL;1110601100;;11106;0;90;6;11;Aude
REVE;BL;2011;313.0;0.0;CHAR;1132800071;;11328;0;90;1;11;Aude
REVE;RG;2011;526.0;0.0;MERL;3407306020;;34073;0;90;6;34;Hérault
REVE;BL;2011;204.0;0.0;CHAR;3422206780;;34222;0;90;3;34;Hérault
REVE;RG;2011;2033.0;0.0;MERL;1111600191;;11116;0;90;6;11;Aude
REVE;BL;2011;47.0;0.0;VIOG;3407907880;;34079;0;90;2;34;Hérault
REVE;RG;2011;305.0;0.0;GREN;3004903590;;30049;0;90;7;30;Gard
REVE;BL;2011;17.0;0.0;CHAR;3021002090;;30210;0;90;4;30;Gard
REVE;RG;2011;1800.0;0.0;CASA;3400105680;;34001;0;90;5;34;Hérault
REVE;BL;2011;15.0;0.0;ROUS;3405600051;;34056;0;90;6;34;Hérault
REVE;BL;2011;838.0;0.0;CHAR;3410106140;;34101;0;90;6;34;Hérault
REVE;RG;2011;150.0;0.0;MERL;3405203100;;34052;0;90;5;34;Hérault
REVE;RG;2011;100.0;0.0;SYRA;6622702230;;66227;0;90;6;66;Pyrénées-Orientales
REVE;RS;2011;200.0;0.0;GERS;3003000720;;30030;100;0;5;30;Gard
REVE;RS;2011;124.0;0.0;GREN;3029001860;;30290;100;0;7;30;Gard
REVE;RG;2011;54.0;0.0;SYRA;1105300560;;11053;0;90;1;11;Aude
REVE;RG;2011;220.0;0.0;CASA;3408501050;;34085;0;90;5;34;Hérault
REVE;RG;2011;562.0;0.0;SYRA;3015604080;;30156;0;90;5;30;Gard
REVE;BL;2011;106.0;0.0;MARS;3422500051;;34225;0;90;5;34;Hérault
REVE;RS;2011;440.0;0.0;GREN;3034104830;;30341;100;0;6;30;Gard
REVE;RG;2011;88.0;0.0;GREN;1116404270;;11164;0;90;6;11;Aude
REVE;RS;2011;345.0;0.0;GREN;1128001750;;11280;100;0;6;11;Aude
REVE;RS;2011;305.0;0.0;GREN;3413906280;;34139;100;0;5;34;Hérault
REVE;BL;2011;259.0;0.0;CHAR;3400910000;;34009;0;90;3;34;Hérault
REVE;RG;2011;346.0;0.0;SYRA;1125804750;;11258;0;90;6;11;Aude
REVE;RG;2011;300.0;0.0;CAFR;1134201210;;11342;0;90;6;11;Aude
REVE;RG;2011;522.0;0.0;CASA;1143702270;;11437;0;90;1;11;Aude
REVE;RG;2011;250.0;0.0;CASA;3407306020;;34073;0;90;6;34;Hérault
REVE;BL;2011;23.5;0.0;GEBL;3424508180;;34245;0;90;2;34;Hérault
REVE;RG;2011;25.0;0.0;GREGR;3401200840;;34012;0;90;4;34;Hérault
REVE;RG;2011;1095.0;0.0;MERL;1117213490;;11172;0;90;6;11;Aude
REVE;RG;2011;335.0;0.0;MERL;1144100860;;11441;0;90;6;11;Aude
REVE;BL;2011;2030.0;0.0;CHAR;3408406070;;34084;0;90;5;34;Hérault
REVE;BL;2011;307.0;0.0;CHAR;1114501270;;11145;0;90;6;11;Aude
REVE;RS;2011;100.24;0.0;GERS;3014105130;;30141;100;0;5;30;Gard
REVE;RG;2011;690.0;0.0;MERL;3424110000;;34241;0;90;3;34;Hérault
REVE;RG;2011;105.0;0.0;CASA;1112203530;;11122;0;90;6;11;Aude
REVE;RG;2011;424.0;0.0;CASA;3014604030;;30146;0;90;7;30;Gard
REVE;RG;2011;530.0;0.0;SYRA;3025800261;;30258;0;90;6;30;Gard
REVE;RG;2011;112.0;0.0;GREGR;3416100520;;34161;0;90;5;34;Hérault
REVE;BL;2011;100.0;0.0;CHAR;3418910170;;34189;0;90;5;34;Hérault
REVE;RG;2011;430.0;0.0;CASA;3431006650;;34310;0;90;5;34;Hérault
REVE;RS;2011;150.0;0.0;CASA;3417811210;;34178;100;0;5;34;Hérault
REVE;RG;2011;500.0;0.0;MERL;3400105680;;34001;0;90;5;34;Hérault
REVE;RS;2011;383.0;0.0;GREN;3016613000;;30166;100;0;5;30;Gard
REVE;RG;2011;1020.0;0.0;GREN;3417811160;;34178;0;90;5;34;Hérault
REVE;BL;2011;81.82;0.0;VIOG;1125804750;;11258;0;90;6;11;Aude
REVE;RG;2011;2000.0;0.0;MERL;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2011;36.0;0.0;GREGR;3421502260;;34215;0;90;3;34;Hérault
REVE;RG;2011;2069.0;0.0;CASA;1126901710;;11269;0;90;6;11;Aude
REVE;RS;2011;313.0;0.0;CINS;3432707230;;34327;100;0;5;34;Hérault
REVE;RG;2011;480.0;0.0;MERL;1134400020;;11344;0;90;0;11;Aude
REVE;RG;2011;388.0;0.0;SYRA;3408903700;;34089;0;90;5;34;Hérault
REVE;BL;2011;252.0;0.0;CHAR;1112601430;;11126;0;90;6;11;Aude
REVE;BL;2011;158.0;0.0;VIOG;3405604620;;34056;0;90;6;34;Hérault
REVE;BL;2011;170.0;0.0;VIOG;3403105850;;34031;0;90;6;34;Hérault
REVE;BL;2011;315.0;0.0;SAUV;3400105680;;34001;0;90;5;34;Hérault
REVE;RS;2011;280.0;0.0;GERS;3413906280;;34139;100;0;5;34;Hérault
REVE;RG;2011;340.0;0.0;MERL;1110601100;;11106;0;90;6;11;Aude
REVE;BL;2011;316.0;0.0;CHAR;1132800071;;11328;0;90;1;11;Aude
REVE;RG;2011;4150.0;0.0;MERL;3407306020;;34073;0;90;6;34;Hérault
REVE;RG;2011;489.0;0.0;CASA;3422206780;;34222;0;90;3;34;Hérault
REVE;RG;2011;100.0;0.0;MERL;3031700660;;30317;0;90;0;30;Gard
REVE;RG;2011;120.0;0.0;CASA;3410114870;;34101;0;90;6;34;Hérault
REVE;RG;2011;20.0;0.0;GREGR;3419914730;;34199;0;90;5;34;Hérault
REVE;BL;2011;58.0;0.0;CHAR;3021002090;;30210;0;90;4;30;Gard
REVE;RG;2011;376.0;0.0;SYRA;3400105680;;34001;0;90;5;34;Hérault
REVE;BL;2011;185.0;0.0;ROUS;3405600051;;34056;0;90;6;34;Hérault
REVE;BL;2011;350.0;0.0;VIOG;3410106140;;34101;0;90;6;34;Hérault
REVE;BL;2011;53.0;0.0;VERM;3405203100;;34052;0;90;5;34;Hérault
REVE;RG;2011;467.0;0.0;SYRA;6622702230;;66227;0;90;6;66;Pyrénées-Orientales
REVE;RG;2011;300.0;0.0;MERL;3003000720;;30030;0;90;5;30;Gard
REVE;RG;2011;100.0;0.0;SYRA;3033400260;;30334;0;90;7;30;Gard
REVE;RS;2011;11.0;0.0;GERS;1105300560;;11053;100;0;1;11;Aude
